mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
104	101	3261/8	3293/8	0.5	7/8	7/8	4/4	2	1		vii%43/VI	c	i		vii%43/VI		vii	%	43		VI			%7	1	1	-5, -1, 1, -2		1	-5
105	102	3265/8	3297/8	0.5	0	0	4/4	2	1		V/VI	c	i		V/VI		V				VI			M	1	1	-3, 1, -2		-3	-3
105	102	3269/8	3301/8	0.5	1/8	1/8	4/4	2	1		V2/VI	c	i		V2/VI		V		2		VI			Mm7	1	1	-5, -3, 1, -2		-3	-5
105	102	3273/8	3305/8	1.5	1/4	1/4	4/4	2	1		VI6	c	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
105	102	3285/8	3317/8	0.5	5/8	5/8	4/4	2	1		vii	c	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
105	102	3289/8	3321/8	0.5	3/4	3/4	4/4	2	1		#viio/vii	c	i		#viio/vii		#vii	o			vii			o	1	1	3, 0, -3		3	3
105	102	3293/8	3325/8	0.5	7/8	7/8	4/4	2	1		ii65/vii	c	i		ii65/vii		ii		65		vii			mm7	1	1	-3, 1, -2, 0		0	-3
106	103	3297/8	3329/8	0.5	0	0	4/4	2	1		V/vii	c	i		V/vii		V				vii			M	1	1	-1, 3, 0		-1	-1
106	103	3301/8	3333/8	0.5	1/8	1/8	4/4	2	1		V2/vii	c	i		V2/vii		V		2		vii			Mm7	1	1	-3, -1, 3, 0		-1	-3
106	103	3305/8	3337/8	2.0	1/4	1/4	4/4	2	1		vii6	c	i		vii6		vii		6					m	1	1	-5, -1, -2		-2	-5
106	103	3321/8	3353/8	1.0	3/4	3/4	4/4	2	1		vii	c	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
107	104	3329/8	3361/8	1.5	0	0	4/4	2	1		#viio65/vii	c	i		#viio65/vii		#vii	o	65		vii			o7	1	1	0, -3, -6, 3		3	0
107	104	3341/8	3373/8	0.5	3/8	3/8	4/4	2	1		iio/vii	c	i		iio/vii		ii	o			vii			o	1	1	0, -3, -6		0	0
107	104	3345/8	3377/8	0.5	1/2	1/2	4/4	2	1		V6/vii	c	i		V6/vii		V		6		vii			M	1	1	3, 0, -1		-1	3
107	104	3349/8	3381/8	0.5	5/8	5/8	4/4	2	1		V7/vii	c	i		V7/vii		V		7		vii			Mm7	1	1	-1, 3, 0, -3		-1	-1
107	104	3353/8	3385/8	0.5	3/4	3/4	4/4	2	1		vii	c	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
107	104	3357/8	3389/8	0.5	7/8	7/8	4/4	2	1		#viio/vii	c	i		#viio/vii		#vii	o			vii			o	1	1	3, 0, -3		3	3
108	105	3361/8	3393/8	0.5	0	0	4/4	2	1		vii	c	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
108	105	3365/8	3397/8	0.5	1/8	1/8	4/4	2	1		iio6/vii	c	i		iio6/vii		ii	o	6		vii			o	1	1	-3, -6, 0		0	-3
108	105	3369/8	3401/8	0.5	1/4	1/4	4/4	2	1		vii6	c	i		vii6		vii		6					m	1	1	-5, -1, -2		-2	-5
108	105	3373/8	3405/8	0.5	3/8	3/8	4/4	2	1		vi7/bII	c	i		vi7/bII		vi		7		bII			mm7	1	1	-2, -5, -1, -4		-2	-2
108	105	3377/8	3409/8	0.5	1/2	1/2	4/4	2	1		IV/bII	c	i		IV/bII		IV				bII			M	1	1	-6, -2, -5		-6	-6
108	105	3381/8	3413/8	0.5	5/8	5/8	4/4	2	1		IV6/bII	c	i		IV6/bII		IV		6		bII			M	1	1	-2, -5, -6		-6	-2
108	105	3385/8	3417/8	0.5	3/4	3/4	4/4	2	1		viio/bII	c	i		viio/bII		vii	o			bII			o	1	1	0, -3, -6		0	0
108	105	3389/8	3421/8	0.5	7/8	7/8	4/4	2	1		IV6/bII	c	i		IV6/bII		IV		6		bII			M	1	1	-2, -5, -6		-6	-2
109	106	3393/8	3425/8	0.5	0	0	4/4	2	1		viio/bII	c	i		viio/bII		vii	o			bII			o	1	1	0, -3, -6		0	0
109	106	3397/8	3429/8	0.5	1/8	1/8	4/4	2	1		bII6	c	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
109	106	3401/8	3433/8	0.5	1/4	1/4	4/4	2	1		viio6/bII	c	i		viio6/bII		vii	o	6		bII			o	1	1	-3, -6, 0		0	-3
109	106	3405/8	3437/8	0.5	3/8	3/8	4/4	2	1		vii%7/bII	c	i		vii%7/bII		vii	%	7		bII			%7	1	1	0, -3, -6, -2		0	0
109	106	3409/8	3441/8	0.5	1/2	1/2	4/4	2	1		V/bII	c	i		V/bII		V				bII			M	1	1	-4, 0, -3		-4	-4
109	106	3413/8	3445/8	0.5	5/8	5/8	4/4	2	1		V65/bII	c	i		V65/bII		V		65		bII			Mm7	1	1	0, -3, -6, -4		-4	0
109	106	3417/8	3449/8	0.5	3/4	3/4	4/4	2	1		bII	c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
109	106	3421/8	3453/8	0.5	7/8	7/8	4/4	2	1		viio/bII	c	i		viio/bII		vii	o			bII			o	1	1	0, -3, -6		0	0
110	107	3425/8	3457/8	1.0	0	0	4/4	2	1		bII6	c	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
110	107	3433/8	3465/8	1.0	1/4	1/4	4/4	2	1		bII	c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
110	107	3441/8	3473/8	1.0	1/2	1/2	4/4	2	1		V/bII	c	i		V/bII		V				bII			M	1	1	-4, 0, -3		-4	-4
110	107	3449/8	3481/8	1.0	3/4	3/4	4/4	2	1		V7(9)/bII	c	i		V7(9)/bII		V		7	9	bII			Mm7	1	1	-4, 0, -3, -6	-2	-4	-4
111	108	3457/8	3489/8	1.0	0	0	4/4	2	1		bII6	c	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
111	108	3465/8	3497/8	2.0	1/4	1/4	4/4	2	1		bII	c	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
111	108	3481/8	3513/8	1.0	3/4	3/4	4/4	2	1		V7(b9)/iii	c	i		V7(b9)/iii		V		7	b9	iii			Mm7	1	1	-2, 2, -1, -4	-14	-2	-2
112	109	3489/8	3521/8	1.0	0	0	4/4	2	1		iii6	c	i		iii6		iii		6					m	1	1	-6, -2, -3		-3	-6
112	109	3497/8	3529/8	2.0	1/4	1/4	4/4	2	1		iii	c	i		iii		iii							m	1	1	-3, -6, -2		-3	-3
112	109	3513/8	3545/8	1.0	3/4	3/4	4/4	2	1		V7(b9)/iv	c	i		V7(b9)/iv		V		7	b9	iv			Mm7	1	1	0, 4, 1, -2	-12	0	0
113	110	3521/8	3553/8	1.0	0	0	4/4	2	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
113	110	3529/8	3561/8	2.0	1/4	1/4	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
113	110	3545/8	3577/8	1.0	3/4	3/4	4/4	2	1		V7(9)/v	c	i		V7(9)/v		V		7	9	v			Mm7	1	1	2, 6, 3, 0	-3	2	2
114	111	3553/8	3585/8	1.0	0	0	4/4	2	1		v6	c	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
114	111	3561/8	3593/8	1.0	1/4	1/4	4/4	2	1		v	c	i		v		v							m	1	1	1, -2, 2		1	1
114	111	3569/8	3601/8	1.0	1/2	1/2	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
114	111	3577/8	3609/8	1.0	3/4	3/4	4/4	2	1		V7(9)	c	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
115	112	3585/8	3617/8	1.0	0	0	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
115	112	3593/8	3625/8	2.25	1/4	1/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
115	112	3611/8	3643/8	0.75	13/16	13/16	4/4	2	1		V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
116	113	3617/8	3649/8	2.0	0	0	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
116	113	3633/8	3665/8	2.0	1/2	1/2	4/4	2	1		V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
117	114	3649/8	3681/8	2.0	0	0	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
117	114	3665/8	3697/8	2.0	1/2	1/2	4/4	2	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
118	115	3681/8	3713/8	3.0	0	0	4/4	2	1		V[V	c	i	V	V		V							M	1	1	1, 5, 2		1	1
118	115	3705/8	3737/8	1.0	3/4	3/4	4/4	2	1		V(#64)	c	i	V	V(#64)		V			#64				M	1	1	1, 0, 2	4	1	1
119	116	3713/8	3745/8	1.0	0	0	4/4	2	1		V7(4)	c	i	V	V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
119	116	3721/8	3753/8	0.75	1/4	1/4	4/4	2	1		V7	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
119	116	3727/8	3759/8	1.25	7/16	7/16	4/4	2	1		#vi2	c	i	V	#vi2		#vi		2					mm7	1	1	1, 3, 0, 4		3	1
119	116	3737/8	3769/8	0.75	3/4	3/4	4/4	2	1		V	c	i	V	V		V							M	1	1	1, 5, 2		1	1
119	116	3743/8	3775/8	1.25	15/16	15/16	4/4	2	1		V7	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
120	117	3753/8	3785/8	3.0	1/4	1/4	4/4	2	1		V(#64)	c	i	V	V(#64)		V			#64				M	1	1	1, 0, 2	4	1	1
121	118	3777/8	3809/8	1.0	0	0	4/4	2	1		V7(11)	c	i	V	V7(11)		V		7	11				Mm7	1	1	1, 5, 2, -1	0	1	1
121	118	3785/8	3817/8	0.75	1/4	1/4	4/4	2	1		V7	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
121	118	3791/8	3823/8	0.25	7/16	7/16	4/4	2	1		IV64	c	i	V	IV64		IV		64					M	1	1	0, -1, 3		-1	0
121	118	3793/8	3825/8	1.0	1/2	1/2	4/4	2	1		V7(#9)	c	i	V	V7(#9)		V		7	#9				Mm7	1	1	1, 5, 2, -1	3	1	1
121	118	3801/8	3833/8	1.0	3/4	3/4	4/4	2	1		V7]	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
122	119	3809/8	3841/8	1.0	0	0	4/4	2	1		#viio7/#vi	c	i		#viio7/#vi		#vii	o	7		#vi			o7	1	1	8, 5, 2, -1		8	8
122	119	3817/8	3849/8	2.75	1/4	1/4	4/4	2	1		#vi	c	i		#vi		#vi							m	1	1	3, 0, 4		3	3
122	119	3839/8	3871/8	1.25	15/16	15/16	4/4	2	1		V2(#9)	c	i		V2(#9)		V		2	#9				Mm7	1	1	-1, 1, 5, 2	3	1	-1
123	120	3849/8	3881/8	2.75	1/4	1/4	4/4	2	1		I6	c	i		I6		I		6					M	1	1	4, 1, 0		0	4
123	120	3871/8	3903/8	1.25	15/16	15/16	4/4	2	1		#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
124	121	3881/8	3913/8	2.0	1/4	1/4	4/4	2	1		#viio7/iv	c	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
124	121	3897/8	3929/8	2.0	3/4	3/4	4/4	2	1		ii%43/iv	c	i		ii%43/iv		ii	%	43		iv			%7	1	1	-5, -1, 1, -2		1	-5
125	122	3913/8	3945/8	2.5	1/4	1/4	4/4	2	1		#viio2/iv	c	i		#viio2/iv		#vii	o	2		iv			o7	1	1	-5, 4, 1, -2		4	-5
125	122	3933/8	3965/8	0.5	7/8	7/8	4/4	2	1		Ger6/iv	c	i		Ger6/iv	Ger	vii	o	65	b3	V/iv			Ger	1	1	-5, -1, -4, 5		5	-5
126	123	3937/8	3969/8	3.0	0	0	4/4	2	1		V(64)/iv	c	i		V(64)/iv		V			64	iv			M	1	1	0, -1, -4		0	0
126	123	3961/8	3993/8	1.0	3/4	3/4	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
127	124	3969/8	4001/8	1.0	0	0	4/4	2	1		V65(4)/iv	c	i		V65(4)/iv		V		65	4	iv			Mm7	1	1	-1, 1, -2, 0		0	-1
127	124	3977/8	4009/8	1.0	1/4	1/4	4/4	2	1		V6/iv	c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
127	124	3985/8	4017/8	1.0	1/2	1/2	4/4	2	1		V(b9)/iv	c	i		V(b9)/iv		V			b9	iv			M	1	1	0, 4, 1	-12	0	0
127	124	3993/8	4025/8	1.0	3/4	3/4	4/4	2	1		V/iv	c	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
128	125	4001/8	4033/8	1.0	0	0	4/4	2	1		iv6(4)	c	i		iv6(4)		iv		6	4				m	1	1	-2, 0, -1		-1	-2
128	125	4009/8	4041/8	3.0	1/4	1/4	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
129	126	4033/8	4065/8	1.0	0	0	4/4	2	1		V7(4)/iv	c	i		V7(4)/iv		V		7	4	iv			Mm7	1	1	0, -1, 1, -2		0	0
129	126	4041/8	4073/8	0.75	1/4	1/4	4/4	2	1		V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
129	126	4047/8	4079/8	0.25	7/16	7/16	4/4	2	1		VIM2/iv	c	i		VIM2/iv		VI	M	2		iv			MM7	1	1	0, -5, -1, -4		-5	0
129	126	4049/8	4081/8	1.0	1/2	1/2	4/4	2	1		V(b9)/iv	c	i		V(b9)/iv		V			b9	iv			M	1	1	0, 4, 1	-12	0	0
129	126	4057/8	4089/8	0.75	3/4	3/4	4/4	2	1		V/iv	c	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
129	126	4063/8	4095/8	0.25	15/16	15/16	4/4	2	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
130	127	4065/8	4097/8	1.0	0	0	4/4	2	1		iv(11)	c	i		iv(11)		iv			11				m	1	1	-1, -4, 0	-2	-1	-1
130	127	4073/8	4105/8	0.5	1/4	1/4	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
130	127	4077/8	4109/8	0.5	3/8	3/8	4/4	2	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
130	127	4081/8	4113/8	1.0	1/2	1/2	4/4	2	1		V(11)	c	i		V(11)		V			11				M	1	1	1, 5, 2	0	1	1
130	127	4089/8	4121/8	0.5	3/4	3/4	4/4	2	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
130	127	4093/8	4125/8	0.5	7/8	7/8	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
131	128	4097/8	4129/8	1.0	0	0	4/4	2	1		VI(11)	c	i		VI(11)		VI			11				M	1	1	-4, 0, -3	2	-4	-4
131	128	4105/8	4137/8	0.5	1/4	1/4	4/4	2	1		VI6	c	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
131	128	4109/8	4141/8	0.5	3/8	3/8	4/4	2	1		V65/vii	c	i		V65/vii		V		65		vii			Mm7	1	1	3, 0, -3, -1		-1	3
131	128	4113/8	4145/8	1.0	1/2	1/2	4/4	2	1		vii(11)	c	i		vii(11)		vii			11				m	1	1	-2, -5, -1	-3	-2	-2
131	128	4121/8	4153/8	0.5	3/4	3/4	4/4	2	1		vii6	c	i		vii6		vii		6					m	1	1	-5, -1, -2		-2	-5
131	128	4125/8	4157/8	0.5	7/8	7/8	4/4	2	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
132	129	4129/8	4161/8	1.0	0	0	4/4	2	1		i(11)	c	i		i(11)		i			11				m	1	1	0, -3, 1	-1	0	0
132	129	4137/8	4169/8	0.5	1/4	1/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
132	129	4141/8	4173/8	0.5	3/8	3/8	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
132	129	4145/8	4177/8	1.0	1/2	1/2	4/4	2	1		#viio65(13)	c	i		#viio65(13)		#vii	o	65	13				o7	1	1	2, -1, -4, 5	1	5	2
132	129	4153/8	4185/8	0.5	3/4	3/4	4/4	2	1		#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
132	129	4157/8	4189/8	0.5	7/8	7/8	4/4	2	1		#viio65	c	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
133	130	4161/8	4193/8	1.0	0	0	4/4	2	1		i6(13)	c	i		i6(13)		i		6	13				m	1	1	-3, 1, 0	-4	0	-3
133	130	4169/8	4201/8	0.5	1/4	1/4	4/4	2	1		i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
133	130	4173/8	4205/8	0.5	3/8	3/8	4/4	2	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
133	130	4177/8	4209/8	1.0	1/2	1/2	4/4	2	1		iv(11)	c	i		iv(11)		iv			11				m	1	1	-1, -4, 0	-2	-1	-1
133	130	4185/8	4217/8	0.5	3/4	3/4	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
133	130	4189/8	4221/8	0.5	7/8	7/8	4/4	2	1		#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
134	131	4193/8	4225/8	4.0	0	0	4/4	2	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
135	132	4225/8	4257/8	4.0	0	0	4/4	2	1		#viio2	c	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
136	133	4257/8	4289/8	4.0	0	0	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
137	134	4289/8	4321/8	1.0	0	0	4/4	2	1		i|IAC}{	c	i		i		i					IAC	}{	m	1	1	0, -3, 1		0	0
137	134	4297/8	4329/8	1.0	1/4	1/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
137	134	4305/8	4337/8	2.0	1/2	1/2	4/4	2	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
138	135	4321/8	4353/8	1.0	0	0	4/4	2	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
138	135	4329/8	4361/8	1.0	1/4	1/4	4/4	2	1		V/iv	c	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
138	135	4337/8	4369/8	2.0	1/2	1/2	4/4	2	1		IV6	c	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3
139	136	4353/8	4385/8	2.0	0	0	4/4	2	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
139	136	4369/8	4401/8	1.0	1/2	1/2	4/4	2	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
139	136	4377/8	4409/8	1.0	3/4	3/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
140	137	4385/8	4417/8	1.0	0	0	4/4	2	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
140	137	4393/8	4425/8	1.0	1/4	1/4	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
140	137	4401/8	4433/8	0.5	1/2	1/2	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
140	137	4405/8	4437/8	1.5	5/8	5/8	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
141	138	4417/8	4449/8	0.5	0	0	4/4	2	1		V64	c	i		V64		V		64					M	1	1	2, 1, 5		1	2
141	138	4421/8	4453/8	1.5	1/8	1/8	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
141	138	4433/8	4465/8	0.5	1/2	1/2	4/4	2	1		V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
141	138	4437/8	4469/8	0.5	5/8	5/8	4/4	2	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
141	138	4441/8	4473/8	1.0	3/4	3/4	4/4	2	1		V6/iv	c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
142	139	4449/8	4481/8	0.5	0	0	4/4	2	1		IV64	c	i		IV64		IV		64					M	1	1	0, -1, 3		-1	0
142	139	4453/8	4485/8	1.5	1/8	1/8	4/4	2	1		IV	c	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
142	139	4465/8	4497/8	0.5	1/2	1/2	4/4	2	1		iv64	c	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
142	139	4469/8	4501/8	1.0	5/8	5/8	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
142	139	4477/8	4509/8	0.5	7/8	7/8	4/4	2	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
143	140	4481/8	4513/8	1.0	0	0	4/4	2	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
143	140	4489/8	4521/8	1.0	1/4	1/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
143	140	4497/8	4529/8	0.5	1/2	1/2	4/4	2	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
143	140	4501/8	4533/8	0.5	5/8	5/8	4/4	2	1		V64	c	i		V64		V		64					M	1	1	2, 1, 5		1	2
143	140	4505/8	4537/8	0.5	3/4	3/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
143	140	4509/8	4541/8	0.5	7/8	7/8	4/4	2	1		V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
144	141	4513/8	4545/8	0.5	0	0	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
144	141	4517/8	4549/8	0.5	1/8	1/8	4/4	2	1		V64	c	i		V64		V		64					M	1	1	2, 1, 5		1	2
144	141	4521/8	4553/8	0.5	1/4	1/4	4/4	2	1		V64(6)	c	i		V64(6)		V		64	6				M	1	1	-3, 1, 5		1	-3
144	141	4525/8	4557/8	0.5	3/8	3/8	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
144	141	4529/8	4561/8	0.5	1/2	1/2	4/4	2	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
144	141	4533/8	4565/8	0.5	5/8	5/8	4/4	2	1		V64	c	i		V64		V		64					M	1	1	2, 1, 5		1	2
144	141	4537/8	4569/8	0.5	3/4	3/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
144	141	4541/8	4573/8	0.5	7/8	7/8	4/4	2	1		V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
145	142	4545/8	4577/8	0.5	0	0	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
145	142	4549/8	4581/8	0.5	1/8	1/8	4/4	2	1		V64	c	i		V64		V		64					M	1	1	2, 1, 5		1	2
145	142	4553/8	4585/8	0.5	1/4	1/4	4/4	2	1		V64(6)	c	i		V64(6)		V		64	6				M	1	1	-3, 1, 5		1	-3
145	142	4557/8	4589/8	0.5	3/8	3/8	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
145	142	4561/8	4593/8	0.5	1/2	1/2	4/4	2	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
145	142	4565/8	4597/8	0.5	5/8	5/8	4/4	2	1		V64	c	i		V64		V		64					M	1	1	2, 1, 5		1	2
145	142	4569/8	4601/8	1.0	3/4	3/4	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
146	143	4577/8	4609/8	1.0	0	0	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
146	143	4585/8	4617/8	1.0	1/4	1/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
146	143	4593/8	4625/8	2.0	1/2	1/2	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
147	144	4609/8	4641/8	1.0	0	0	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
147	144	4617/8	4649/8	1.0	1/4	1/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
147	144	4625/8	4657/8	2.0	1/2	1/2	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
148	145	4641/8	4673/8	3.0	0	0	4/4	2	1		i[i|PAC}{	c	i	i	i		i					PAC	}{	m	1	1	0, -3, 1		0	0
148	145	4665/8	4697/8	2.0	3/4	3/4	4/4	2	1		viio43/V	c	i	i	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
149	146	4681/8	4713/8	2.0	1/4	1/4	4/4	2	1		#viio65	c	i	i	#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
149	146	4697/8	4729/8	2.0	3/4	3/4	4/4	2	1		#viio43	c	i	i	#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
150	147	4713/8	4745/8	2.0	1/4	1/4	4/4	2	1		#viio2/iv	c	i	i	#viio2/iv		#vii	o	2		iv			o7	1	1	-5, 4, 1, -2		4	-5
150	147	4729/8	4761/8	2.0	3/4	3/4	4/4	2	1		#viio7/iv	c	i	i	#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
151	148	4745/8	4777/8	3.5	1/4	1/4	4/4	2	1		IV64	c	i	i	IV64		IV		64					M	1	1	0, -1, 3		-1	0
152	149	4773/8	4805/8	1.5	1/8	1/8	4/4	2	1		V/iv]	c	i	i	V/iv		V				iv			M	1	1	0, 4, 1		0	0
152	149	4785/8	4817/8	2.0	1/2	1/2	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
153	150	4801/8	4833/8	2.0	0	0	4/4	2	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
153	150	4817/8	4849/8	1.5	1/2	1/2	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
153	150	4829/8	4861/8	0.5	7/8	7/8	4/4	2	1		#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
154	151	4833/8	4865/8	2.0	0	0	4/4	2	1		I	c	i		I		I							M	1	1	0, 4, 1		0	0
154	151	4849/8	4881/8	2.0	1/2	1/2	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
155	152	4865/8	4897/8	2.0	0	0	4/4	2	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
155	152	4881/8	4913/8	2.0	1/2	1/2	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
156	153	4897/8	4929/8	2.0	0	0	4/4	2	1		I	c	i		I		I							M	1	1	0, 4, 1		0	0
