mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
146	142	1143/2	1175/2	1.0	1/4	1/4	4/4	2	1		i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
146	142	1145/2	1177/2	1.0	1/2	1/2	4/4	2	1		bII		d	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
146	142	1147/2	1179/2	1.0	3/4	3/4	4/4	2	1		i		d	i		i		i							m	1	1	0, -3, 1		0	0
147	143	1149/2	1181/2	12.0	0	0	4/4	2	1		V6}{		d	i		V6		V		6				}{	M	1	1	5, 2, 1		1	5
150	146	1173/2	1205/2	4.0	0	0	4/4	2	1		i		d	i		i		i							m	1	1	0, -3, 1		0	0
151	147	1181/2	1213/2	4.0	0	0	4/4	2	1		#viio6		d	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
152	148	1189/2	1221/2	3.0	0	0	4/4	2	1		i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
152	148	1195/2	1227/2	1.0	3/4	3/4	4/4	2	1		V65		d	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
153	149	1197/2	1229/2	1.0	0	0	4/4	2	1		i		d	i		i		i							m	1	1	0, -3, 1		0	0
153	149	1199/2	1231/2	1.0	1/4	1/4	4/4	2	1		V64		d	i		V64		V		64					M	1	1	2, 1, 5		1	2
153	149	1201/2	1233/2	1.0	1/2	1/2	4/4	2	1		i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
153	149	1203/2	1235/2	1.0	3/4	3/4	4/4	2	1		V65		d	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
154	150	1205/2	1237/2	1.0	0	0	4/4	2	1		i		d	i		i		i							m	1	1	0, -3, 1		0	0
154	150	1207/2	1239/2	1.0	1/4	1/4	4/4	2	1		V64		d	i		V64		V		64					M	1	1	2, 1, 5		1	2
154	150	1209/2	1241/2	1.0	1/2	1/2	4/4	2	1		i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
154	150	1211/2	1243/2	1.0	3/4	3/4	4/4	2	1		V65/iv		d	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
155	151	1213/2	1245/2	1.0	0	0	4/4	2	1		iv		d	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
155	151	1215/2	1247/2	1.0	1/4	1/4	4/4	2	1		V64/iv		d	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
155	151	1217/2	1249/2	1.0	1/2	1/2	4/4	2	1		iv6		d	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
155	151	1219/2	1251/2	1.0	3/4	3/4	4/4	2	1		It6		d	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
156	152	1221/2	1253/2	2.0	0	0	4/4	2	1		V(#764)		d	i		V(#764)		V			#764				M	1	1	1, 0, -3	6	1	1
156	152	1225/2	1257/2	2.0	1/2	1/2	4/4	2	1		V|HC}{		d	i		V		V					HC	}{	M	1	1	1, 5, 2		1	1
157	153	1229/2	1261/2	16.0	0	0	4/4	2	1		V6/III		d	i		V6/III		V		6		III			M	1	1	2, -1, -2		-2	2
161	157	1261/2	1293/2	4.0	0	0	4/4	2	1		iv/III		d	i		iv/III		iv				III			m	1	1	-4, -7, -3		-4	-4
162	158	1269/2	1301/2	4.0	0	0	4/4	2	1		i6/III}{		d	i		i6/III		i		6		III		}{	m	1	1	-6, -2, -3		-3	-6
163	159	1277/2	1309/2	8.0	0	0	4/4	2	1		V6/#iii		d	i		V6/#iii		V		6		#iii			M	1	1	9, 6, 5		5	9
165	161	1293/2	1325/2	8.0	0	0	4/4	2	1		#iii		d	i		#iii		#iii							m	1	1	4, 1, 5		4	4
167	163	1309/2	1341/2	8.0	0	0	4/4	2	1		V6/iv		d	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
169	165	1325/2	1357/2	8.0	0	0	4/4	2	1		iv		d	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
171	167	1341/2	1373/2	8.0	0	0	4/4	2	1		#viio43		d	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
173	169	1357/2	1389/2	8.0	0	0	4/4	2	1		viio7/V		d	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
175	171	1373/2	1405/2	1.0	0	0	4/4	2	1		V[V|HC}{		d	i	V	V		V					HC	}{	M	1	1	1, 5, 2		1	1
175	171	1375/2	1407/2	3.0	1/4	1/4	4/4	2	1		V7		d	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
176	172	1381/2	1413/2	1.0	0	0	4/4	2	1		V		d	i	V	V		V							M	1	1	1, 5, 2		1	1
176	172	1383/2	1415/2	3.0	1/4	1/4	4/4	2	1		V7		d	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
177	173	1389/2	1421/2	1.0	0	0	4/4	2	1		V		d	i	V	V		V							M	1	1	1, 5, 2		1	1
177	173	1391/2	1423/2	3.0	1/4	1/4	4/4	2	1		V7		d	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
178	174	1397/2	1429/2	1.0	0	0	4/4	2	1		V		d	i	V	V		V							M	1	1	1, 5, 2		1	1
178	174	1399/2	1431/2	1.0	1/4	1/4	4/4	2	1		V7		d	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
178	174	1401/2	1433/2	1.0	1/2	1/2	4/4	2	1		V(64)		d	i	V	V(64)		V			64				M	1	1	1, 0, -3		1	1
178	174	1403/2	1435/2	2.0	3/4	3/4	4/4	2	1		V		d	i	V	V		V							M	1	1	1, 5, 2		1	1
179	175	1407/2	1439/2	3.0	1/4	1/4	4/4	2	1		i		d	i	V	i		i							m	1	1	0, -3, 1		0	0
180	176	1413/2	1445/2	1.0	0	0	4/4	2	1		V		d	i	V	V		V							M	1	1	1, 5, 2		1	1
180	176	1415/2	1447/2	3.0	1/4	1/4	4/4	2	1		i		d	i	V	i		i							m	1	1	0, -3, 1		0	0
181	177	1421/2	1453/2	1.0	0	0	4/4	2	1		V		d	i	V	V		V							M	1	1	1, 5, 2		1	1
181	177	1423/2	1455/2	3.0	1/4	1/4	4/4	2	1		i		d	i	V	i		i							m	1	1	0, -3, 1		0	0
182	178	1429/2	1461/2	1.0	0	0	4/4	2	1		V		d	i	V	V		V							M	1	1	1, 5, 2		1	1
182	178	1431/2	1463/2	1.0	1/4	1/4	4/4	2	1		i		d	i	V	i		i							m	1	1	0, -3, 1		0	0
182	178	1433/2	1465/2	1.0	1/2	1/2	4/4	2	1		V		d	i	V	V		V							M	1	1	1, 5, 2		1	1
182	178	1435/2	1467/2	1.0	3/4	3/4	4/4	2	1		i		d	i	V	i		i							m	1	1	0, -3, 1		0	0
183	179	1437/2	1469/2	1.0	0	0	4/4	2	1		V		d	i	V	V		V							M	1	1	1, 5, 2		1	1
183	179	1439/2	1471/2	2.0	1/4	1/4	4/4	2	1		V7		d	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
183	179	1443/2	1475/2	9.0	3/4	3/4	4/4	2	1		#viio65]		d	i	V	#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
186	182	1461/2	1493/2	9.0	0	0	4/4	2	1		V7|HC}{		d	i		V7		V		7			HC	}{	Mm7	1	1	1, 5, 2, -1		1	1
188	184	1479/2	1511/2	1.0	1/4	1/4	4/4	2	1		#viio		d	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
188	184	1481/2	1513/2	2.0	1/2	1/2	4/4	2	1		#viio64		d	i		#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
189	185	1485/2	1517/2	2.0	0	0	4/4	2	1		i6|IAC}{		d	i		i6		i		6			IAC	}{	m	1	1	-3, 1, 0		0	-3
189	185	1489/2	1521/2	4.0	1/2	1/2	4/4	2	1		bII6		d	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
190	186	1497/2	1529/2	1.0	1/2	1/2	4/4	2	1		iv		d	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
190	186	1499/2	1531/2	1.0	3/4	3/4	4/4	2	1		#viio43		d	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
191	187	1501/2	1533/2	2.0	0	0	4/4	2	1		i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
191	187	1505/2	1537/2	4.0	1/2	1/2	4/4	2	1		bII6		d	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
192	188	1513/2	1545/2	1.0	1/2	1/2	4/4	2	1		iv		d	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
192	188	1515/2	1547/2	1.0	3/4	3/4	4/4	2	1		#viio43		d	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
193	189	1517/2	1549/2	2.0	0	0	4/4	2	1		i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
193	189	1521/2	1553/2	3.0	1/2	1/2	4/4	2	1		bIIM65		d	i		bIIM65		bII	M	65					MM7	1	1	-1, -4, 0, -5		-5	-1
194	190	1527/2	1559/2	1.0	1/4	1/4	4/4	2	1		V65/V		d	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
194	190	1529/2	1561/2	3.0	1/2	1/2	4/4	2	1		i43		d	i		i43		i		43					mm7	1	1	1, -2, 0, -3		0	1
195	191	1535/2	1567/2	1.0	1/4	1/4	4/4	2	1		V43/iv		d	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
195	191	1537/2	1569/2	1.0	1/2	1/2	4/4	2	1		iv6		d	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
195	191	1539/2	1571/2	1.0	3/4	3/4	4/4	2	1		V65/iv		d	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
196	192	1541/2	1573/2	1.0	0	0	4/4	2	1		iv		d	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
196	192	1543/2	1575/2	1.0	1/4	1/4	4/4	2	1		bII6		d	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
196	192	1545/2	1577/2	1.0	1/2	1/2	4/4	2	1		V(964)		d	i		V(964)		V			964				M	1	1	1, 0, -3	-4	1	1
196	192	1547/2	1579/2	1.0	3/4	3/4	4/4	2	1		V		d	i		V		V							M	1	1	1, 5, 2		1	1
197	193	1549/2	1581/2	2.0	0	0	4/4	2	1		i|PAC}		d	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
197	193	1551/2	1583/2	0.0	1/4	1/4	4/4	2	1		{		d	i										{		1	1				
197	193	1553/2	1585/2	2.0	1/2	1/2	4/4	2	1		#viio2/iv		d	i		#viio2/iv		#vii	o	2		iv			o7	1	1	-5, 4, 1, -2		4	-5
198	194	1557/2	1589/2	2.0	0	0	4/4	2	1		bII		d	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
198	194	1561/2	1593/2	1.0	1/2	1/2	4/4	2	1		iv64		d	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
198	194	1563/2	1595/2	1.0	3/4	3/4	4/4	2	1		#viio7		d	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
199	195	1565/2	1597/2	2.0	0	0	4/4	2	1		V/iv		d	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
199	195	1569/2	1601/2	2.0	1/2	1/2	4/4	2	1		#viio2/iv		d	i		#viio2/iv		#vii	o	2		iv			o7	1	1	-5, 4, 1, -2		4	-5
200	196	1573/2	1605/2	2.0	0	0	4/4	2	1		bII		d	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
200	196	1577/2	1609/2	1.0	1/2	1/2	4/4	2	1		iv64		d	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
200	196	1579/2	1611/2	1.0	3/4	3/4	4/4	2	1		#viio7		d	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
201	197	1581/2	1613/2	2.0	0	0	4/4	2	1		V/iv		d	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
201	197	1585/2	1617/2	2.0	1/2	1/2	4/4	2	1		#viio2/iv		d	i		#viio2/iv		#vii	o	2		iv			o7	1	1	-5, 4, 1, -2		4	-5
202	198	1589/2	1621/2	2.0	0	0	4/4	2	1		bII		d	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
202	198	1593/2	1625/2	1.0	1/2	1/2	4/4	2	1		iv64		d	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
202	198	1595/2	1627/2	1.0	3/4	3/4	4/4	2	1		#viio7		d	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
203	199	1597/2	1629/2	3.0	0	0	4/4	2	1		V7/III		d	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
203	199	1603/2	1635/2	1.0	3/4	3/4	4/4	2	1		viio/III		d	i		viio/III		vii	o			III			o	1	1	2, -1, -4		2	2
204	200	1605/2	1637/2	2.0	0	0	4/4	2	1		III		d	i		III		III							M	1	1	-3, 1, -2		-3	-3
204	200	1609/2	1641/2	2.0	1/2	1/2	4/4	2	1		III6	V(64)	d	i		III6		III		6					M	1	1	1, -2, -3		-3	1
205	201	1613/2	1645/2	3.0	0	0	4/4	2	1		V7		d	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
205	201	1619/2	1651/2	1.0	3/4	3/4	4/4	2	1		#viio		d	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
206	202	1621/2	1653/2	3.0	0	0	4/4	2	1		i		d	i		i		i							m	1	1	0, -3, 1		0	0
206	202	1627/2	1659/2	1.0	3/4	3/4	4/4	2	1		i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
207	203	1629/2	1661/2	3.0	0	0	4/4	2	1		ii%65		d	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
207	203	1635/2	1667/2	1.0	3/4	3/4	4/4	2	1		ii%43		d	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
208	204	1637/2	1669/2	4.0	0	0	4/4	2	1		V		d	i		V		V							M	1	1	1, 5, 2		1	1
209	205	1645/2	1677/2	2.0	0	0	4/4	2	1		V(64)		d	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
209	205	1649/2	1681/2	2.0	1/2	1/2	4/4	2	1		V7		d	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
210	206	1653/2	1685/2	2.0	0	0	4/4	2	1		V(64)		d	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
210	206	1657/2	1689/2	2.0	1/2	1/2	4/4	2	1		V		d	i		V		V							M	1	1	1, 5, 2		1	1
211	207	1661/2	1693/2	1.0	0	0	4/4	2	1		i		d	i		i		i							m	1	1	0, -3, 1		0	0
211	207	1663/2	1695/2	1.0	1/4	1/4	4/4	2	1		i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
211	207	1665/2	1697/2	1.0	1/2	1/2	4/4	2	1		#viio		d	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
211	207	1667/2	1699/2	1.0	3/4	3/4	4/4	2	1		V7		d	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
212	208	1669/2	1701/2	1.0	0	0	4/4	2	1		i		d	i		i		i							m	1	1	0, -3, 1		0	0
212	208	1671/2	1703/2	1.0	1/4	1/4	4/4	2	1		V(64)		d	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
212	208	1673/2	1705/2	2.0	1/2	1/2	4/4	2	1		V		d	i		V		V							M	1	1	1, 5, 2		1	1
213	209	1677/2	1709/2	2.0	0	0	4/4	2	1		V(64)		d	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
213	209	1681/2	1713/2	1.0	1/2	1/2	4/4	2	1		V(13)		d	i		V(13)		V			13				M	1	1	1, 5, 2	-3	1	1
213	209	1683/2	1715/2	1.0	3/4	3/4	4/4	2	1		V7		d	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
214	210	1685/2	1717/2	1.0	0	0	4/4	2	1		V7(134)		d	i		V7(134)		V		7	134				Mm7	1	1	1, 0, 2, -1	-3	1	1
214	210	1687/2	1719/2	2.0	1/4	1/4	4/4	2	1		V(64)		d	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
214	210	1691/2	1723/2	1.0	3/4	3/4	4/4	2	1		V		d	i		V		V							M	1	1	1, 5, 2		1	1
215	211	1693/2	1725/2	1.0	0	0	4/4	2	1		i		d	i		i		i							m	1	1	0, -3, 1		0	0
215	211	1695/2	1727/2	1.0	1/4	1/4	4/4	2	1		i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
215	211	1697/2	1729/2	1.0	1/2	1/2	4/4	2	1		V6(13)		d	i		V6(13)		V		6	13				M	1	1	5, 2, 1	-3	1	5
215	211	1699/2	1731/2	1.0	3/4	3/4	4/4	2	1		V7		d	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
216	212	1701/2	1733/2	1.0	0	0	4/4	2	1		i(119)		d	i		i(119)		i			119				m	1	1	0, -3, 1	-1, 2	0	0
216	212	1703/2	1735/2	2.0	1/4	1/4	4/4	2	1		V(64)		d	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
216	212	1707/2	1739/2	1.0	3/4	3/4	4/4	2	1		V		d	i		V		V							M	1	1	1, 5, 2		1	1
217	213	1709/2	1741/2	2.0	0	0	4/4	2	1		V(64)		d	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
217	213	1713/2	1745/2	1.0	1/2	1/2	4/4	2	1		V(13)		d	i		V(13)		V			13				M	1	1	1, 5, 2	-3	1	1
217	213	1715/2	1747/2	1.0	3/4	3/4	4/4	2	1		V7		d	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
218	214	1717/2	1749/2	1.0	0	0	4/4	2	1		V7(134)		d	i		V7(134)		V		7	134				Mm7	1	1	1, 0, 2, -1	-3	1	1
218	214	1719/2	1751/2	2.0	1/4	1/4	4/4	2	1		V(64)		d	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
218	214	1723/2	1755/2	1.0	3/4	3/4	4/4	2	1		V		d	i		V		V							M	1	1	1, 5, 2		1	1
219	215	1725/2	1757/2	2.0	0	0	4/4	2	1		i		d	i		i		i							m	1	1	0, -3, 1		0	0
219	215	1729/2	1761/2	2.0	1/2	1/2	4/4	2	1		V		d	i		V		V							M	1	1	1, 5, 2		1	1
220	216	1733/2	1765/2	2.0	0	0	4/4	2	1		i		d	i		i		i							m	1	1	0, -3, 1		0	0
220	216	1737/2	1769/2	2.0	1/2	1/2	4/4	2	1		V		d	i		V		V							M	1	1	1, 5, 2		1	1
221	217	1741/2	1773/2	8.0	0	0	4/4	2	1		i|PAC}{		d	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
223	219	1757/2	1789/2	24.0	0	0	4/4	2	1		i6		d	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
229	225	1805/2	1837/2	16.0	0	0	4/4	2	1		i}		d	i		i		i						}	m	1	1	0, -3, 1		0	0
